list-d-none,12,8,1,288,564666,1960
list-il-none,2,4,1,24,56483,2353
list-il-none,2,8,1,48,77751,1619
list-il-none,2,32,1,192,197373,1027
list-il-none,8,4,1,96,509739,5309
list-dl-none,2,2,1,12,120959,10079
list-dl-none,2,8,1,48,88843,1850
list-dl-none,2,16,1,96,113316,1180
list-dl-none,2,32,1,192,194080,1010
list-dl-none,4,2,1,24,156154,6506
list-dl-none,4,8,1,96,123443,1285
list-dl-none,8,2,1,48,416787,8683
list-dl-none,8,4,1,96,749495,7807
list-dl-none,8,16,1,384,570059,1484
list-dl-none,12,2,1,72,231098,3209
list-dl-none,12,4,1,144,831716,5775
list-dl-none,12,16,1,576,1091460,1894
list-i-m,12,32,1,1152,1633757,1418
list-d-m,12,32,1,1152,1706790,1481
list-il-m,12,32,1,1152,6478633,5623
list-dl-m,12,32,1,1152,5484835,4761
list-i-s,12,32,1,1152,238718758,207221
list-d-s,12,32,1,1152,8119434,7048
list-il-s,12,32,1,1152,817204187,709378
list-dl-s,12,32,1,1152,23882695,20731
list-none-none,1,1000,1,3000,3887379,1295
list-none-m,1,1000,1,3000,3932715,1310
list-none-m,2,1000,1,6000,21767599,3627
list-none-m,4,1000,1,12000,75140221,6261
list-none-m,8,1000,1,24000,276059609,11502
list-none-m,12,1000,1,36000,817396476,22705
list-none-m,16,1000,1,48000,1381245211,28775
list-none-m,24,1000,1,72000,2818130650,39140
list-none-s,1,1000,1,3000,3285183,1095
list-none-s,2,1000,1,6000,16610312,2768
list-none-s,4,1000,1,12000,150667440,12555
list-none-s,8,1000,1,24000,2047151675,85297
list-none-s,12,1000,1,36000,6681083325,185585
list-none-s,16,1000,1,48000,14644844208,305100
list-none-s,24,1000,1,72000,44817120381,622460
list-none-none,1,10,1,30,100734,3357
list-none-none,1,100,1,300,157953,526
list-none-none,1,1000,1,3000,4022476,1340
list-none-none,1,10000,1,30000,543518842,18117
list-none-none,1,20000,1,60000,2720585217,45343
list-none-none,2,10,1,60,86238,1437
list-none-none,2,100,1,600,186659,311
list-none-none,2,1000,1,6000,6118315,1019
list-none-none,4,10,1,120,83168,693
list-none-none,8,10,1,240,708567,2952
list-none-none,8,1000,1,24000,61206878,2550
list-none-none,12,10,1,360,1214911,3374
list-none-none,12,1000,1,36000,107295255,2980
list-i-none,2,2,1,12,92983,7748
list-i-none,2,4,1,24,119699,4987
list-i-none,2,16,1,96,171560,1787
list-i-none,2,32,1,192,92824,483
list-i-none,4,4,1,48,150457,3134
list-i-none,8,2,1,48,533979,11124
list-i-none,8,16,1,384,528693,1376
list-i-none,12,2,1,72,562446,7811
list-d-none,2,2,1,12,87511,7292
list-d-none,2,8,1,48,79207,1650
list-d-none,4,2,1,24,137721,5738
list-d-none,4,4,1,48,138041,2875
list-d-none,4,8,1,96,209350,2180
list-d-none,4,16,1,192,125457,653
list-d-none,8,2,1,48,544269,11338
list-d-none,8,4,1,96,540084,5625
list-d-none,8,8,1,192,544421,2835
list-d-none,12,2,1,72,544143,7557
list-d-none,12,4,1,144,589788,4095
list-d-none,12,8,1,288,787839,2735
list-il-none,2,8,1,48,84946,1769
list-il-none,2,16,1,96,109895,1144
list-il-none,2,32,1,192,194507,1013
list-il-none,4,2,1,24,134239,5593
list-il-none,4,4,1,48,433943,9040
list-il-none,4,8,1,96,118796,1237
list-il-none,4,16,1,192,183994,958
list-il-none,8,2,1,48,447403,9320
list-il-none,12,2,1,72,793114,11015
list-dl-none,2,2,1,12,66551,5545
list-dl-none,2,4,1,24,108446,4518
list-dl-none,2,8,1,48,428005,8916
list-dl-none,2,32,1,192,214581,1117
list-dl-none,4,2,1,24,318529,13272
list-dl-none,4,4,1,48,467574,9741
list-dl-none,4,8,1,96,141329,1472
list-dl-none,4,16,1,192,194273,1011
list-dl-none,8,2,1,48,521386,10862
list-dl-none,8,4,1,96,629754,6559
list-dl-none,8,8,1,192,237411,1236
list-dl-none,8,16,1,384,616061,1604
list-dl-none,12,2,1,72,747110,10376
list-dl-none,12,4,1,144,604628,4198
list-dl-none,12,8,1,288,1106238,3841
list-i-m,12,32,1,1152,1576789,1368
list-d-m,12,32,1,1152,1587067,1377
list-il-m,12,32,1,1152,6084521,5281
list-dl-m,12,32,1,1152,5912839,5132
list-i-s,12,32,1,1152,316467323,274711
list-d-s,12,32,1,1152,1363300,1183
list-il-s,12,32,1,1152,151696327,131680
list-dl-s,12,32,1,1152,55173390,47893
list-none-none,1,1000,1,3000,3760009,1253
list-none-m,1,1000,1,3000,3837215,1279
list-none-m,2,1000,1,6000,21647116,3607
list-none-m,4,1000,1,12000,84209902,7017
list-none-m,8,1000,1,24000,276300475,11512
list-none-none,1,10,1,30,104143,3471
list-none-none,1,100,1,300,138900,463
list-none-none,1,1000,1,3000,3808817,1269
list-none-none,1,10000,1,30000,543807181,18126
list-none-none,1,20000,1,60000,2758771270,45979
list-none-none,2,10,1,60,84498,1408
list-none-none,2,100,1,600,165648,276
list-none-none,2,1000,1,6000,7152473,1192
list-none-none,4,10,1,120,182632,1521
list-none-none,4,1000,1,12000,29556420,2463
list-i-none,2,2,1,12,210427,17535
list-i-none,2,8,1,48,163974,3416
list-i-none,2,32,1,192,70173,365
list-i-none,4,4,1,48,146782,3057
list-i-none,4,8,1,96,374279,3898
list-i-none,8,8,1,192,467345,2434
list-i-none,12,2,1,72,868978,12069
list-i-none,12,8,1,288,930627,3231
list-d-none,2,4,1,24,104524,4355
list-d-none,2,8,1,48,47788,995
list-d-none,2,16,1,96,183699,1913
list-d-none,4,2,1,24,660163,27506
list-d-none,4,4,1,48,154233,3213
list-d-none,8,2,1,48,461121,9606
list-d-none,8,4,1,96,508471,5296
list-d-none,8,8,1,192,465043,2422
list-d-none,12,4,1,144,538865,3742
list-d-none,12,8,1,288,925357,3213
list-il-none,2,4,1,24,211698,8820
list-il-none,2,16,1,96,84474,879
list-il-none,8,8,1,192,1014599,5284
list-il-none,12,4,1,144,609383,4231
list-dl-none,2,2,1,12,85635,7136
list-dl-none,2,4,1,24,47071,1961
list-dl-none,2,8,1,48,64359,1340
list-dl-none,2,16,1,96,108589,1131
list-dl-none,2,32,1,192,199422,1038
list-dl-none,4,2,1,24,122350,5097
list-dl-none,4,16,1,192,177331,923
list-dl-none,8,2,1,48,538705,11223
list-dl-none,12,2,1,72,589904,8193
list-dl-none,12,4,1,144,573210,3980
list-i-m,12,32,1,1152,1669246,1448
list-d-m,12,32,1,1152,1793991,1557
list-il-m,12,32,1,1152,5428707,4712
list-dl-m,12,32,1,1152,5654578,4908
list-i-s,12,32,1,1152,184756843,160379
list-d-s,12,32,1,1152,37772616,32788
list-il-s,12,32,1,1152,31043829,26947
list-dl-s,12,32,1,1152,15664719,13597
list-none-none,1,1000,1,3000,3990392,1330
list-none-m,1,1000,1,3000,3871742,1290
list-none-m,2,1000,1,6000,21940224,3656
list-none-m,4,1000,1,12000,70997822,5916
list-none-m,8,1000,1,24000,348175028,14507
list-none-m,12,1000,1,36000,743733839,20659
list-none-m,16,1000,1,48000,1515221416,31567
list-none-m,24,1000,1,72000,2957112800,41071
list-none-s,1,1000,1,3000,3461269,1153
list-none-s,2,1000,1,6000,35120961,5853
list-none-s,4,1000,1,12000,115856637,9654
list-none-s,8,1000,1,24000,1959852966,81660
list-none-s,12,1000,1,36000,5534298845,153730
list-none-s,16,1000,1,48000,14256502817,297010
list-none-s,24,1000,1,72000,57692306617,801282
list-none-none,1,10,1,30,103139,3437
list-none-none,1,100,1,300,145799,485
list-none-none,1,1000,1,3000,3753605,1251
list-none-none,1,10,1,30,75136,2504
list-none-none,1,100,1,300,129024,430
list-none-none,1,1000,1,3000,3930745,1310
list-none-none,1,10000,1,30000,553299289,18443
list-none-none,1,20000,1,60000,2764450465,46074
list-none-none,2,10,1,60,87743,1462
list-none-none,2,100,1,600,187344,312
list-none-none,2,1000,1,6000,8153607,1358
list-none-none,4,10,1,120,209997,1749
list-none-none,4,100,1,1200,283282,236
list-none-none,8,10,1,240,810284,3376
list-i-none,2,2,1,12,197326,16443
list-i-none,2,4,1,24,100832,4201
list-i-none,4,2,1,24,175624,7317
list-i-none,4,16,1,192,118575,617
list-i-none,8,2,1,48,468414,9758
list-i-none,8,16,1,384,517608,1347
list-i-none,12,8,1,288,1030106,3576
list-d-none,2,2,1,12,64157,5346
list-d-none,2,8,1,48,49734,1036
list-d-none,4,2,1,24,93500,3895
list-d-none,4,4,1,48,141432,2946
list-d-none,4,8,1,96,433165,4512
list-d-none,8,2,1,48,186133,3877
list-d-none,8,4,1,96,478188,4981
list-d-none,8,8,1,192,472505,2460
list-d-none,8,16,1,384,245300,638
list-d-none,12,2,1,72,880214,12225
list-d-none,12,4,1,144,643523,4468
list-d-none,12,16,1,576,562799,977
list-il-none,2,2,1,12,101410,8450
list-il-none,2,4,1,24,65061,2710
list-il-none,2,16,1,96,96966,1010
list-il-none,2,32,1,192,258399,1345
list-il-none,4,16,1,192,193642,1008
list-il-none,8,2,1,48,805259,16776
list-il-none,8,4,1,96,214430,2233
list-il-none,8,16,1,384,360074,937
list-il-none,12,2,1,72,812121,11279
list-dl-none,2,2,1,12,81348,6779
list-dl-none,2,4,1,24,75333,3138
list-dl-none,2,8,1,48,85381,1778
list-dl-none,2,32,1,192,206969,1077
list-dl-none,4,2,1,24,113890,4745
list-dl-none,4,4,1,48,150036,3125
list-dl-none,4,8,1,96,151141,1574
list-dl-none,4,16,1,192,533590,2779
list-dl-none,8,2,1,48,515090,10731
list-dl-none,8,4,1,96,563363,5868
list-dl-none,12,4,1,144,523954,3638
list-dl-none,12,16,1,576,881287,1530
list-i-m,12,32,1,1152,1575395,1367
list-d-m,12,32,1,1152,1460480,1267
list-il-m,12,32,1,1152,6506829,5648
list-dl-m,12,32,1,1152,5726066,4970
list-i-s,12,32,1,1152,1771753,1537
list-d-s,12,32,1,1152,3650508,3168
list-il-s,12,32,1,1152,219979146,190954
list-dl-s,12,32,1,1152,16524998,14344
list-none-none,1,1000,1,3000,3837281,1279
list-none-m,1,1000,1,3000,3929324,1309
list-none-m,2,1000,1,6000,21973459,3662
list-none-m,4,1000,1,12000,85145712,7095
list-none-m,8,1000,1,24000,329329522,13722
list-none-m,12,1000,1,36000,684635405,19017
list-none-m,16,1000,1,48000,1200696784,25014
list-none-m,24,1000,1,72000,3063441429,42547
list-none-s,1,1000,1,3000,3500028,1166
list-none-s,2,1000,1,6000,25949153,4324
list-none-s,4,1000,1,12000,305468049,25455
list-none-s,8,1000,1,24000,1812041333,75501
list-none-s,12,1000,1,36000,6669720340,185270
list-none-s,16,1000,1,48000,19761808066,411704
list-none-s,24,1000,1,72000,56840497629,789451
